2018-06-27 10:15:30.817993,211,74,24,408,947,606,941
2018-06-27 10:15:31.327694,174,84,22,407,937,633,931
2018-06-27 10:15:31.566680,212,87,20,415,854,610,925
2018-06-27 10:15:31.798474,212,85,3,331,941,620,932
2018-06-27 10:15:32.122114,199,84,24,375,939,572,933
2018-06-27 10:15:32.358920,212,81,21,420,944,615,926
2018-06-27 10:15:32.604760,206,82,23,414,933,563,927
2018-06-27 10:15:32.857258,212,86,13,413,937,613,933
2018-06-27 10:15:33.089702,206,103,23,412,940,614,927
2018-06-27 10:15:33.319972,215,106,20,408,931,619,925
2018-06-27 10:15:33.552462,215,81,25,414,946,614,928
2018-06-27 10:15:33.781274,210,84,32,411,861,626,933
2018-06-27 10:15:34.015781,205,83,24,413,944,618,914
2018-06-27 10:15:34.242802,193,85,21,356,975,621,928
2018-06-27 10:15:34.472911,186,86,22,415,947,617,932
2018-06-27 10:15:34.699923,208,104,22,413,936,613,926
2018-06-27 10:15:34.933516,212,77,19,402,939,570,927
2018-06-27 10:15:35.165079,215,84,21,438,941,624,933
2018-06-27 10:15:35.397437,188,80,24,375,946,619,910
2018-06-27 10:15:35.702228,212,84,9,412,946,616,931
2018-06-27 10:15:35.947313,199,83,52,405,939,620,920
2018-06-27 10:15:36.178867,212,81,21,409,940,540,932
2018-06-27 10:15:36.418774,215,87,19,411,923,627,927
2018-06-27 10:15:36.647636,212,89,20,405,934,612,930
2018-06-27 10:15:36.891109,210,85,24,412,934,615,921
2018-06-27 10:15:37.151396,202,84,22,405,931,597,931
2018-06-27 10:15:37.408659,230,84,21,408,933,615,926
2018-06-27 10:15:37.645437,210,80,22,407,942,604,926
2018-06-27 10:15:37.883849,211,82,17,408,942,637,923
2018-06-27 10:15:38.120746,209,69,23,412,937,620,826
2018-06-27 10:15:38.368448,210,82,22,413,937,613,938
2018-06-27 10:15:38.605553,207,86,21,410,955,612,926
2018-06-27 10:15:38.836750,216,79,41,408,894,612,932
2018-06-27 10:15:39.079021,205,79,25,405,934,616,921
2018-06-27 10:15:39.313610,202,115,21,407,946,615,916
2018-06-27 10:15:39.555033,195,84,25,409,946,614,923
2018-06-27 10:15:40.475053,211,81,21,432,943,612,932
2018-06-27 10:15:40.709426,204,84,22,414,943,613,921
2018-06-27 10:15:40.948822,212,81,20,430,936,603,934
2018-06-27 10:15:41.192147,206,80,22,412,930,626,928
2018-06-27 10:15:41.429934,209,84,21,417,911,623,934
2018-06-27 10:15:41.744470,212,80,28,387,937,618,935
2018-06-27 10:15:41.962637,195,83,22,409,881,619,940
2018-06-27 10:15:42.211386,211,86,20,411,936,619,922
2018-06-27 10:15:42.446778,208,85,9,407,915,568,960
2018-06-27 10:15:42.679386,213,86,11,390,946,612,962
2018-06-27 10:15:42.915720,187,79,21,409,939,612,929
2018-06-27 10:15:43.153996,198,85,29,414,943,612,895
2018-06-27 10:15:43.396393,197,76,0,393,931,615,930
2018-06-27 10:15:43.626377,209,92,23,369,922,634,934
2018-06-27 10:15:43.857714,211,88,27,436,942,605,936
2018-06-27 10:15:44.085170,224,85,23,413,939,518,929
2018-06-27 10:15:44.329538,213,80,20,403,897,613,934
2018-06-27 10:15:44.562913,213,94,23,403,932,597,931
2018-06-27 10:15:44.795960,213,96,23,410,942,620,935
2018-06-27 10:15:45.031407,208,81,0,402,932,614,855
2018-06-27 10:15:45.271330,209,87,21,410,941,627,929
2018-06-27 10:15:45.509914,213,80,20,414,942,608,921
2018-06-27 10:15:45.744524,149,70,22,430,929,595,922
2018-06-27 10:15:45.970933,187,88,20,407,943,619,925
2018-06-27 10:15:46.208872,209,81,22,411,941,611,925
2018-06-27 10:15:46.464106,209,82,19,402,943,611,906
2018-06-27 10:15:46.763048,208,87,31,399,855,617,938
2018-06-27 10:15:47.004566,210,87,12,411,908,623,950
2018-06-27 10:15:47.232757,211,85,5,413,937,626,930
2018-06-27 10:15:47.467257,209,88,21,410,947,641,927
2018-06-27 10:15:47.698153,216,90,25,411,930,598,938
2018-06-27 10:15:47.996349,199,82,19,415,935,614,917
2018-06-27 10:15:48.301474,204,85,26,391,934,608,909
2018-06-27 10:15:48.552000,213,85,43,404,943,612,905
2018-06-27 10:15:48.797406,210,85,18,416,939,614,933
2018-06-27 10:15:49.030428,216,84,19,409,938,612,925
2018-06-27 10:15:49.282443,162,88,20,410,944,613,924
2018-06-27 10:15:49.527485,204,82,23,408,939,610,932
2018-06-27 10:15:49.755753,213,85,22,408,948,523,823
2018-06-27 10:15:49.992179,210,88,13,354,932,614,928
2018-06-27 10:15:50.228042,213,87,28,415,934,630,829
2018-06-27 10:15:50.464879,210,84,23,391,942,617,923
2018-06-27 10:15:50.707547,210,84,16,417,934,546,924
2018-06-27 10:15:50.944809,206,83,25,412,936,618,932
2018-06-27 10:15:51.217181,208,97,25,410,937,612,918
2018-06-27 10:15:51.453430,208,85,20,403,929,614,924
2018-06-27 10:15:51.783789,215,84,8,409,936,594,910
2018-06-27 10:15:52.016830,205,82,24,412,942,614,935
2018-06-27 10:15:52.256657,213,81,27,400,939,613,936
2018-06-27 10:15:52.491766,213,89,25,397,935,611,929
2018-06-27 10:15:52.808720,214,86,26,405,944,612,932
2018-06-27 10:15:53.040246,213,83,25,371,935,619,937
2018-06-27 10:15:53.280600,215,85,28,419,944,613,927
2018-06-27 10:15:53.520905,182,85,12,412,971,614,926
2018-06-27 10:15:53.766554,216,86,24,353,874,631,924
2018-06-27 10:15:53.994838,213,80,21,415,935,612,929
2018-06-27 10:15:54.343050,207,84,22,415,936,616,921
2018-06-27 10:15:54.573916,216,92,0,415,931,600,912
2018-06-27 10:15:54.850622,198,103,19,420,863,609,859
2018-06-27 10:15:55.085348,208,82,22,414,931,604,921
2018-06-27 10:15:55.317843,202,87,25,372,936,595,929
2018-06-27 10:15:55.553008,210,60,20,400,943,610,867
2018-06-27 10:15:55.786612,212,86,21,417,926,580,936
2018-06-27 10:15:56.015439,210,86,23,411,912,610,922
2018-06-27 10:15:56.256652,191,84,24,354,935,573,926
2018-06-27 10:15:56.481778,215,87,28,411,945,615,927
2018-06-27 10:15:56.706704,216,70,25,404,949,619,928
2018-06-27 10:15:57.027599,215,26,21,411,939,610,934
2018-06-27 10:15:57.262759,211,82,54,414,935,608,926
2018-06-27 10:15:57.490334,215,83,26,364,934,636,918
2018-06-27 10:15:57.720623,215,54,27,407,928,562,924
2018-06-27 10:15:57.955796,217,85,19,394,878,617,931
2018-06-27 10:15:58.206969,222,84,15,413,941,620,927
2018-06-27 10:15:58.542528,216,78,25,422,937,606,926
2018-06-27 10:15:58.775113,157,85,21,345,916,618,920
2018-06-27 10:15:59.008012,215,80,25,414,937,599,918
2018-06-27 10:15:59.239554,213,52,23,419,936,612,866
2018-06-27 10:15:59.488175,216,83,25,416,937,546,933
2018-06-27 10:15:59.728764,213,85,24,411,945,616,904
2018-06-27 10:15:59.977471,223,76,22,414,937,608,905
2018-06-27 10:16:00.266873,216,85,22,411,946,609,932
2018-06-27 10:16:00.499474,214,80,30,406,938,610,921
2018-06-27 10:16:00.723079,212,84,21,411,940,608,930
2018-06-27 10:16:00.958482,215,80,21,412,964,616,923
2018-06-27 10:16:01.185936,214,82,15,411,935,565,933
2018-06-27 10:16:01.425918,212,85,7,406,936,607,929
2018-06-27 10:16:01.650803,219,81,23,415,943,595,923
2018-06-27 10:16:01.879864,203,79,23,408,938,618,931
2018-06-27 10:16:02.123936,216,79,23,413,928,602,930
2018-06-27 10:16:02.356508,214,110,22,408,941,616,925
2018-06-27 10:16:02.590178,216,68,21,409,933,614,902
2018-06-27 10:16:02.820845,212,80,15,373,938,609,909
2018-06-27 10:16:03.091095,216,85,21,436,935,569,875
2018-06-27 10:16:03.329813,220,80,31,409,912,605,924
2018-06-27 10:16:03.576949,218,84,22,413,936,612,931
2018-06-27 10:16:03.849637,215,81,26,412,932,538,931
2018-06-27 10:16:04.093598,164,68,31,416,834,596,931
2018-06-27 10:16:04.345809,216,85,0,413,927,611,865
2018-06-27 10:16:04.605691,216,81,21,418,932,613,930
2018-06-27 10:16:04.852257,216,83,21,412,936,613,905
2018-06-27 10:16:05.109300,218,86,25,415,867,614,943
2018-06-27 10:16:05.400698,209,80,23,409,946,613,930
2018-06-27 10:16:05.664045,216,90,23,407,932,615,932
2018-06-27 10:16:05.915244,217,81,21,404,930,610,925
2018-06-27 10:16:06.181187,214,83,24,410,933,606,919
2018-06-27 10:16:06.425241,243,75,23,411,943,546,926
2018-06-27 10:16:06.733541,227,64,19,417,920,608,846
2018-06-27 10:16:06.970073,189,81,22,395,920,605,925
2018-06-27 10:16:07.214913,208,84,23,407,944,605,837
2018-06-27 10:16:07.556074,213,84,16,417,953,607,928
2018-06-27 10:16:07.808663,216,80,22,413,924,613,924
2018-06-27 10:16:08.064001,214,71,22,415,932,610,925
2018-06-27 10:16:08.300399,202,85,25,398,940,611,914
2018-06-27 10:16:08.540162,218,96,31,406,941,605,926
2018-06-27 10:16:08.766735,227,92,27,411,937,575,925
2018-06-27 10:16:08.995988,212,83,20,411,927,617,933
2018-06-27 10:16:09.244864,214,88,24,396,935,609,931
2018-06-27 10:16:09.481725,215,85,22,407,934,593,906
2018-06-27 10:16:09.727130,216,86,20,413,932,608,922
2018-06-27 10:16:09.968392,219,81,22,400,938,596,930
2018-06-27 10:16:10.198243,215,90,23,406,933,610,923
2018-06-27 10:16:10.450568,211,84,22,397,936,610,927
2018-06-27 10:16:10.688378,215,71,22,414,964,606,919
2018-06-27 10:16:10.920252,212,87,22,413,926,611,922
2018-06-27 10:16:11.162582,218,87,24,412,936,605,918
2018-06-27 10:16:11.392373,217,83,0,411,937,610,929
2018-06-27 10:16:11.750404,206,83,22,415,893,608,912
2018-06-27 10:16:11.975321,197,83,19,409,921,542,922
2018-06-27 10:16:12.235383,214,86,16,414,933,608,919
2018-06-27 10:16:12.476447,218,74,27,402,923,609,928
2018-06-27 10:16:12.715808,211,92,23,373,938,612,913
2018-06-27 10:16:12.951529,209,87,10,358,933,600,922
2018-06-27 10:16:13.176963,214,85,22,367,934,614,918
2018-06-27 10:16:13.414911,217,80,25,408,937,561,850
2018-06-27 10:16:13.670090,213,84,23,410,934,628,919
2018-06-27 10:16:13.915878,214,64,16,411,932,616,923
2018-06-27 10:16:14.165683,216,69,22,392,928,616,917
2018-06-27 10:16:14.405661,199,82,8,410,856,609,921
2018-06-27 10:16:14.642203,214,80,29,380,877,633,930
2018-06-27 10:16:14.883177,217,78,29,398,936,526,922
2018-06-27 10:16:15.120454,211,81,0,412,935,611,861
2018-06-27 10:16:15.349959,228,85,24,414,934,613,925
2018-06-27 10:16:15.598648,196,107,50,405,931,618,913
2018-06-27 10:16:15.857921,216,80,24,413,929,600,915
2018-06-27 10:16:16.092424,193,88,20,407,939,619,940
2018-06-27 10:16:16.334379,217,82,24,392,946,608,928
2018-06-27 10:16:16.564340,214,89,20,418,940,609,920
2018-06-27 10:16:16.809438,215,84,14,410,940,622,870
2018-06-27 10:16:17.042600,214,81,18,406,938,609,927
2018-06-27 10:16:17.289454,215,73,20,406,938,598,921
2018-06-27 10:16:17.524630,219,94,20,415,936,611,921
2018-06-27 10:16:17.796646,214,88,28,396,935,610,920
2018-06-27 10:16:18.022317,217,81,10,405,938,631,923
2018-06-27 10:16:18.282554,213,81,26,403,937,620,926
2018-06-27 10:16:18.539091,215,77,21,411,939,614,926
2018-06-27 10:16:18.820567,209,83,10,419,942,610,922
2018-06-27 10:16:19.065353,216,79,25,412,927,612,933
2018-06-27 10:16:19.300617,210,82,21,412,934,611,931
2018-06-27 10:16:19.539565,214,84,44,412,941,607,839
2018-06-27 10:16:19.776214,214,80,21,408,932,600,927
2018-06-27 10:16:20.065263,210,87,30,409,931,607,861
2018-06-27 10:16:20.303350,239,80,22,411,932,613,917
2018-06-27 10:16:20.543446,217,105,27,413,933,612,937
2018-06-27 10:16:20.772374,235,82,22,378,942,613,919
2018-06-27 10:16:21.000338,201,83,24,409,936,615,918
2018-06-27 10:16:21.284734,214,80,1,408,939,610,828
2018-06-27 10:16:21.514306,225,89,21,409,941,610,918
2018-06-27 10:16:21.743639,210,91,22,374,933,613,956
2018-06-27 10:16:21.991139,217,81,21,402,940,617,922
2018-06-27 10:16:22.231209,198,82,25,418,940,606,926
2018-06-27 10:16:22.465035,219,80,0,407,909,605,924
2018-06-27 10:16:22.693495,210,81,19,410,942,618,929
2018-06-27 10:16:22.927747,211,83,12,409,944,619,848
2018-06-27 10:16:23.173825,213,85,20,410,935,608,924
2018-06-27 10:16:23.406673,217,84,23,411,920,607,921
2018-06-27 10:16:23.736925,216,82,19,372,932,601,926
2018-06-27 10:16:23.994566,210,83,43,419,934,613,923
2018-06-27 10:16:24.232656,208,81,19,412,939,601,922
2018-06-27 10:16:24.486603,214,88,26,415,935,611,927
2018-06-27 10:16:24.727101,213,83,23,412,849,556,922
2018-06-27 10:16:24.963080,214,78,23,411,941,617,922
2018-06-27 10:16:25.203515,212,86,29,408,928,613,931
2018-06-27 10:16:25.474102,215,69,20,411,844,612,917
2018-06-27 10:16:25.700336,215,86,7,338,912,615,925
2018-06-27 10:16:25.937736,188,83,23,356,930,615,932
2018-06-27 10:16:26.171065,199,80,35,398,920,606,915
2018-06-27 10:16:26.406357,215,85,27,412,964,610,921
2018-06-27 10:16:26.635269,209,85,20,397,932,607,929
2018-06-27 10:16:26.891122,214,83,26,405,929,600,918
2018-06-27 10:16:27.132077,187,72,23,414,930,610,926
2018-06-27 10:16:27.365731,211,80,18,406,940,604,919
2018-06-27 10:16:27.604520,212,82,23,408,936,614,923
2018-06-27 10:16:27.934184,217,78,29,409,934,603,921
2018-06-27 10:16:28.182652,220,85,0,413,916,607,925
2018-06-27 10:16:28.413698,220,87,24,408,939,609,925
2018-06-27 10:16:28.638561,210,67,9,367,944,616,925
2018-06-27 10:16:28.863794,197,79,23,406,938,606,920
2018-06-27 10:16:29.128821,190,84,21,407,926,610,927
2018-06-27 10:16:29.365232,213,84,33,413,940,605,923
2018-06-27 10:16:29.641197,210,84,24,411,936,606,925
2018-06-27 10:16:29.905567,214,77,20,412,833,612,932
2018-06-27 10:16:30.187060,194,91,0,417,935,593,931
2018-06-27 10:16:30.449924,210,81,27,406,862,609,922
2018-06-27 10:16:30.717483,229,80,17,404,937,633,929
2018-06-27 10:16:30.959521,197,82,10,341,931,616,924
2018-06-27 10:16:31.186596,203,85,23,339,942,590,906
2018-06-27 10:16:31.412761,211,81,26,414,938,602,928
2018-06-27 10:16:31.646101,210,64,26,415,933,608,933
2018-06-27 10:16:31.879265,213,88,32,426,939,609,909
2018-06-27 10:16:32.121488,212,80,55,406,878,611,934
2018-06-27 10:16:32.350038,206,85,24,408,929,611,914
2018-06-27 10:16:32.584734,207,83,22,403,935,613,938
2018-06-27 10:16:32.866924,216,113,22,410,956,609,929
2018-06-27 10:16:33.114024,148,61,23,417,875,605,851
2018-06-27 10:16:33.345496,190,93,24,408,935,590,932
2018-06-27 10:16:33.578265,211,76,21,414,952,609,927
2018-06-27 10:16:33.808054,214,82,22,408,933,607,870
2018-06-27 10:16:35.008565,211,87,23,417,841,610,922
2018-06-27 10:16:35.250104,201,83,25,400,933,600,915
2018-06-27 10:16:35.499726,180,84,27,413,930,602,926
2018-06-27 10:16:35.735106,207,86,18,403,924,610,933
2018-06-27 10:16:35.973877,233,81,19,366,934,605,934
2018-06-27 10:16:36.208479,215,113,20,401,935,607,930
2018-06-27 10:16:36.439380,203,83,23,437,935,589,920
2018-06-27 10:16:36.687467,214,83,21,404,938,605,928
2018-06-27 10:16:36.920372,216,83,20,411,940,559,849
2018-06-27 10:16:37.155256,200,80,54,414,951,606,926
2018-06-27 10:16:37.376869,211,81,27,410,925,532,920
2018-06-27 10:16:37.611062,218,81,18,414,912,583,926
2018-06-27 10:16:37.848278,215,91,21,405,946,605,918
2018-06-27 10:16:38.084269,217,84,41,410,935,619,969
2018-06-27 10:16:38.340576,212,82,12,414,935,606,938
2018-06-27 10:16:38.587125,211,80,20,410,928,602,921
2018-06-27 10:16:38.813962,214,57,24,394,926,602,945
2018-06-27 10:16:39.044681,237,71,9,410,944,602,929
2018-06-27 10:16:39.279592,201,90,22,431,930,614,929
2018-06-27 10:16:39.510059,214,83,23,404,935,612,927
2018-06-27 10:16:39.738478,214,82,22,408,931,606,928
2018-06-27 10:16:39.958687,214,92,21,414,939,606,923
2018-06-27 10:16:40.186830,215,80,22,420,941,609,863
2018-06-27 10:16:40.455797,210,61,23,403,932,604,936
2018-06-27 10:16:40.693865,193,83,32,400,924,608,937
2018-06-27 10:16:40.930464,210,71,23,411,942,597,929
2018-06-27 10:16:40.159370,216,78,32,408,927,588,930
2018-06-27 10:16:41.389380,213,74,11,397,922,611,909
2018-06-27 10:16:41.618242,216,109,26,412,935,623,859
2018-06-27 10:16:41.846369,214,86,34,404,944,606,926
2018-06-27 10:16:42.076706,210,83,40,415,938,562,849
2018-06-27 10:16:42.301861,177,75,23,356,945,613,930
2018-06-27 10:16:42.546349,220,78,27,405,872,607,923
